orank,rating_day_num,season,sys_name,team
288,93,2011,RPI,1127
162,93,2011,RPI,1129
38,93,2011,RPI,1130
207,93,2011,RPI,1131
249,93,2011,RPI,1132
274,93,2011,RPI,1133
221,93,2011,RPI,1135
264,93,2011,RPI,1136
91,93,2011,RPI,1137
126,93,2011,RPI,1138
42,93,2011,RPI,1139
2,93,2011,RPI,1140
318,93,2011,RPI,1141
201,93,2011,RPI,1142
58,93,2011,RPI,1143
239,93,2011,RPI,1144
211,93,2011,RPI,1145
335,93,2011,RPI,1146
342,93,2011,RPI,1147
146,93,2011,RPI,1148
235,93,2011,RPI,1149
193,93,2011,RPI,1150
177,93,2011,RPI,1151
329,93,2011,RPI,1152
44,93,2011,RPI,1153
246,93,2011,RPI,1154
69,93,2011,RPI,1155
29,93,2011,RPI,1156
79,93,2011,RPI,1157
95,93,2011,RPI,1158
314,93,2011,RPI,1159
93,93,2011,RPI,1160
48,93,2011,RPI,1161
149,93,2011,RPI,1162
6,93,2011,RPI,1163
230,93,2011,RPI,1164
254,93,2011,RPI,1165
131,93,2011,RPI,1166
294,93,2011,RPI,1167
280,93,2011,RPI,1168
266,93,2011,RPI,1169
340,93,2011,RPI,1170
261,93,2011,RPI,1171
202,93,2011,RPI,1172
72,93,2011,RPI,1173
134,93,2011,RPI,1174
208,93,2011,RPI,1175
205,93,2011,RPI,1176
234,93,2011,RPI,1177
184,93,2011,RPI,1178
238,93,2011,RPI,1179
53,93,2011,RPI,1180
12,93,2011,RPI,1181
77,93,2011,RPI,1182
309,93,2011,RPI,1183
248,93,2011,RPI,1184
333,93,2011,RPI,1185
315,93,2011,RPI,1186
119,93,2011,RPI,1187
313,93,2011,RPI,1188
255,93,2011,RPI,1189
114,93,2011,RPI,1190
118,93,2011,RPI,1191
316,93,2011,RPI,1192
111,93,2011,RPI,1193
101,93,2011,RPI,1194
275,93,2011,RPI,1195
19,93,2011,RPI,1196
337,93,2011,RPI,1197
297,93,2011,RPI,1198
52,93,2011,RPI,1199
252,93,2011,RPI,1200
218,93,2011,RPI,1201
113,93,2011,RPI,1202
197,93,2011,RPI,1203
341,93,2011,RPI,1204
282,93,2011,RPI,1205
33,93,2011,RPI,1206
5,93,2011,RPI,1207
43,93,2011,RPI,1208
224,93,2011,RPI,1209
156,93,2011,RPI,1210
88,93,2011,RPI,1211
339,93,2011,RPI,1212
125,93,2011,RPI,1214
263,93,2011,RPI,1216
50,93,2011,RPI,1217
203,93,2011,RPI,1218
256,93,2011,RPI,1219
96,93,2011,RPI,1220
298,93,2011,RPI,1221
192,93,2011,RPI,1222
345,93,2011,RPI,1223
330,93,2011,RPI,1224
171,93,2011,RPI,1225
306,93,2011,RPI,1226
272,93,2011,RPI,1227
39,93,2011,RPI,1228
231,93,2011,RPI,1229
150,93,2011,RPI,1231
115,93,2011,RPI,1232
108,93,2011,RPI,1233
158,93,2011,RPI,1234
129,93,2011,RPI,1235
164,93,2011,RPI,1236
110,93,2011,RPI,1237
180,93,2011,RPI,1238
128,93,2011,RPI,1239
334,93,2011,RPI,1240
66,93,2011,RPI,1241
1,93,2011,RPI,1242
41,93,2011,RPI,1243
321,93,2011,RPI,1244
78,93,2011,RPI,1245
10,93,2011,RPI,1246
160,93,2011,RPI,1247
251,93,2011,RPI,1248
303,93,2011,RPI,1249
217,93,2011,RPI,1250
141,93,2011,RPI,1251
102,93,2011,RPI,1252
103,93,2011,RPI,1253
140,93,2011,RPI,1254
319,93,2011,RPI,1255
214,93,2011,RPI,1256
23,93,2011,RPI,1257
279,93,2011,RPI,1258
172,93,2011,RPI,1259
199,93,2011,RPI,1260
185,93,2011,RPI,1261
139,93,2011,RPI,1263
301,93,2011,RPI,1264
305,93,2011,RPI,1265
59,93,2011,RPI,1266
60,93,2011,RPI,1267
70,93,2011,RPI,1268
80,93,2011,RPI,1269
154,93,2011,RPI,1270
332,93,2011,RPI,1271
35,93,2011,RPI,1272
268,93,2011,RPI,1273
71,93,2011,RPI,1274
105,93,2011,RPI,1275
74,93,2011,RPI,1276
36,93,2011,RPI,1277
20,93,2011,RPI,1278
90,93,2011,RPI,1279
167,93,2011,RPI,1280
28,93,2011,RPI,1281
195,93,2011,RPI,1282
45,93,2011,RPI,1283
291,93,2011,RPI,1284
94,93,2011,RPI,1285
219,93,2011,RPI,1286
112,93,2011,RPI,1287
229,93,2011,RPI,1288
220,93,2011,RPI,1290
237,93,2011,RPI,1291
186,93,2011,RPI,1292
137,93,2011,RPI,1293
138,93,2011,RPI,1294
226,93,2011,RPI,1295
287,93,2011,RPI,1296
300,93,2011,RPI,1298
250,93,2011,RPI,1299
283,93,2011,RPI,1300
98,93,2011,RPI,1301
81,93,2011,RPI,1304
210,93,2011,RPI,1305
258,93,2011,RPI,1306
63,93,2011,RPI,1307
130,93,2011,RPI,1308
302,93,2011,RPI,1310
198,93,2011,RPI,1311
336,93,2011,RPI,1312
277,93,2011,RPI,1313
15,93,2011,RPI,1314
310,93,2011,RPI,1315
170,93,2011,RPI,1316
132,93,2011,RPI,1317
174,93,2011,RPI,1318
196,93,2011,RPI,1319
54,93,2011,RPI,1320
87,93,2011,RPI,1321
240,93,2011,RPI,1322
8,93,2011,RPI,1323
73,93,2011,RPI,1324
176,93,2011,RPI,1325
3,93,2011,RPI,1326
120,93,2011,RPI,1328
57,93,2011,RPI,1329
31,93,2011,RPI,1330
182,93,2011,RPI,1331
155,93,2011,RPI,1332
233,93,2011,RPI,1333
143,93,2011,RPI,1334
175,93,2011,RPI,1335
46,93,2011,RPI,1336
245,93,2011,RPI,1337
7,93,2011,RPI,1338
56,93,2011,RPI,1339
262,93,2011,RPI,1340
325,93,2011,RPI,1341
159,93,2011,RPI,1342
65,93,2011,RPI,1343
97,93,2011,RPI,1344
9,93,2011,RPI,1345
168,93,2011,RPI,1346
320,93,2011,RPI,1347
82,93,2011,RPI,1348
188,93,2011,RPI,1349
61,93,2011,RPI,1350
133,93,2011,RPI,1351
127,93,2011,RPI,1352
100,93,2011,RPI,1353
343,93,2011,RPI,1354
215,93,2011,RPI,1355
173,93,2011,RPI,1356
271,93,2011,RPI,1357
190,93,2011,RPI,1358
273,93,2011,RPI,1359
307,93,2011,RPI,1360
4,93,2011,RPI,1361
107,93,2011,RPI,1362
189,93,2011,RPI,1363
145,93,2011,RPI,1364
151,93,2011,RPI,1365
295,93,2011,RPI,1366
317,93,2011,RPI,1367
223,93,2011,RPI,1368
327,93,2011,RPI,1369
292,93,2011,RPI,1370
89,93,2011,RPI,1371
257,93,2011,RPI,1372
178,93,2011,RPI,1373
225,93,2011,RPI,1374
304,93,2011,RPI,1375
106,93,2011,RPI,1376
322,93,2011,RPI,1377
123,93,2011,RPI,1378
67,93,2011,RPI,1379
338,93,2011,RPI,1380
296,93,2011,RPI,1381
104,93,2011,RPI,1382
269,93,2011,RPI,1383
241,93,2011,RPI,1384
24,93,2011,RPI,1385
212,93,2011,RPI,1386
179,93,2011,RPI,1387
34,93,2011,RPI,1388
135,93,2011,RPI,1389
144,93,2011,RPI,1390
284,93,2011,RPI,1391
270,93,2011,RPI,1392
21,93,2011,RPI,1393
213,93,2011,RPI,1394
165,93,2011,RPI,1395
40,93,2011,RPI,1396
16,93,2011,RPI,1397
194,93,2011,RPI,1398
242,93,2011,RPI,1399
11,93,2011,RPI,1400
17,93,2011,RPI,1401
299,93,2011,RPI,1402
148,93,2011,RPI,1403
290,93,2011,RPI,1404
323,93,2011,RPI,1405
253,93,2011,RPI,1406
285,93,2011,RPI,1407
206,93,2011,RPI,1408
121,93,2011,RPI,1409
344,93,2011,RPI,1410
191,93,2011,RPI,1411
37,93,2011,RPI,1412
281,93,2011,RPI,1413
278,93,2011,RPI,1414
260,93,2011,RPI,1415
75,93,2011,RPI,1416
47,93,2011,RPI,1417
289,93,2011,RPI,1418
326,93,2011,RPI,1419
312,93,2011,RPI,1420
169,93,2011,RPI,1421
276,93,2011,RPI,1422
166,93,2011,RPI,1423
32,93,2011,RPI,1424
84,93,2011,RPI,1425
228,93,2011,RPI,1426
244,93,2011,RPI,1427
136,93,2011,RPI,1428
30,93,2011,RPI,1429
259,93,2011,RPI,1430
62,93,2011,RPI,1431
51,93,2011,RPI,1433
55,93,2011,RPI,1434
26,93,2011,RPI,1435
85,93,2011,RPI,1436
14,93,2011,RPI,1437
153,93,2011,RPI,1438
68,93,2011,RPI,1439
243,93,2011,RPI,1440
222,93,2011,RPI,1441
324,93,2011,RPI,1442
161,93,2011,RPI,1443
216,93,2011,RPI,1444
124,93,2011,RPI,1447
236,93,2011,RPI,1448
25,93,2011,RPI,1449
64,93,2011,RPI,1450
183,93,2011,RPI,1451
13,93,2011,RPI,1452
142,93,2011,RPI,1453
117,93,2011,RPI,1454
49,93,2011,RPI,1455
265,93,2011,RPI,1456
187,93,2011,RPI,1457
27,93,2011,RPI,1458
147,93,2011,RPI,1459
99,93,2011,RPI,1460
267,93,2011,RPI,1461
18,93,2011,RPI,1462
157,93,2011,RPI,1463
293,93,2011,RPI,1464
88,100,2011,RPI,1102
180,100,2011,RPI,1103
97,100,2011,RPI,1104
307,100,2011,RPI,1105
332,100,2011,RPI,1106
227,100,2011,RPI,1107
322,100,2011,RPI,1108
109,100,2011,RPI,1110
211,100,2011,RPI,1111
16,100,2011,RPI,1112
158,100,2011,RPI,1113
210,100,2011,RPI,1114
318,100,2011,RPI,1115
108,100,2011,RPI,1116
216,100,2011,RPI,1117
259,100,2011,RPI,1119
282,100,2011,RPI,1120
127,100,2011,RPI,1122
172,100,2011,RPI,1123
77,100,2011,RPI,1124
66,100,2011,RPI,1125
206,100,2011,RPI,1126
304,100,2011,RPI,1127
173,100,2011,RPI,1129
44,100,2011,RPI,1130
185,100,2011,RPI,1131
239,100,2011,RPI,1132
249,100,2011,RPI,1133
231,100,2011,RPI,1135
264,100,2011,RPI,1136
96,100,2011,RPI,1137
139,100,2011,RPI,1138
43,100,2011,RPI,1139
1,100,2011,RPI,1140
308,100,2011,RPI,1141
189,100,2011,RPI,1142
65,100,2011,RPI,1143
250,100,2011,RPI,1144
196,100,2011,RPI,1145
336,100,2011,RPI,1146
343,100,2011,RPI,1147
128,100,2011,RPI,1148
236,100,2011,RPI,1149
187,100,2011,RPI,1150
194,100,2011,RPI,1151
330,100,2011,RPI,1152
38,100,2011,RPI,1153
248,100,2011,RPI,1154
72,100,2011,RPI,1155
34,100,2011,RPI,1156
62,100,2011,RPI,1157
76,100,2011,RPI,1158
306,100,2011,RPI,1159
87,100,2011,RPI,1160
47,100,2011,RPI,1161
169,100,2011,RPI,1162
10,100,2011,RPI,1163
237,100,2011,RPI,1164
254,100,2011,RPI,1165
136,100,2011,RPI,1166
295,100,2011,RPI,1167
296,100,2011,RPI,1168
272,100,2011,RPI,1169
338,100,2011,RPI,1170
262,100,2011,RPI,1171
184,100,2011,RPI,1172
58,100,2011,RPI,1173
131,100,2011,RPI,1174
257,100,2011,RPI,1175
218,100,2011,RPI,1176
229,100,2011,RPI,1177
171,100,2011,RPI,1178
208,100,2011,RPI,1179
52,100,2011,RPI,1180
8,100,2011,RPI,1181
74,100,2011,RPI,1182
317,100,2011,RPI,1183
258,100,2011,RPI,1184
326,100,2011,RPI,1185
309,100,2011,RPI,1186
124,100,2011,RPI,1187
311,100,2011,RPI,1188
291,100,2011,RPI,1189
123,100,2011,RPI,1190
111,100,2011,RPI,1191
323,100,2011,RPI,1192
110,100,2011,RPI,1193
89,100,2011,RPI,1194
277,100,2011,RPI,1195
14,100,2011,RPI,1196
334,100,2011,RPI,1197
271,100,2011,RPI,1198
55,100,2011,RPI,1199
252,100,2011,RPI,1200
202,100,2011,RPI,1201
112,100,2011,RPI,1202
182,100,2011,RPI,1203
340,100,2011,RPI,1204
286,100,2011,RPI,1205
23,100,2011,RPI,1206
5,100,2011,RPI,1207
36,100,2011,RPI,1208
217,100,2011,RPI,1209
164,100,2011,RPI,1210
73,100,2011,RPI,1211
339,100,2011,RPI,1212
134,100,2011,RPI,1214
268,100,2011,RPI,1216
51,100,2011,RPI,1217
191,100,2011,RPI,1218
255,100,2011,RPI,1219
94,100,2011,RPI,1220
305,100,2011,RPI,1221
198,100,2011,RPI,1222
345,100,2011,RPI,1223
328,100,2011,RPI,1224
183,100,2011,RPI,1225
312,100,2011,RPI,1226
278,100,2011,RPI,1227
37,100,2011,RPI,1228
232,100,2011,RPI,1229
152,100,2011,RPI,1231
126,100,2011,RPI,1232
105,100,2011,RPI,1233
135,100,2011,RPI,1234
143,100,2011,RPI,1235
162,100,2011,RPI,1236
90,100,2011,RPI,1237
209,100,2011,RPI,1238
117,100,2011,RPI,1239
337,100,2011,RPI,1240
95,100,2011,RPI,1241
2,100,2011,RPI,1242
31,100,2011,RPI,1243
325,100,2011,RPI,1244
86,100,2011,RPI,1245
12,100,2011,RPI,1246
168,100,2011,RPI,1247
251,100,2011,RPI,1248
310,100,2011,RPI,1249
219,100,2011,RPI,1250
122,100,2011,RPI,1251
120,100,2011,RPI,1252
115,100,2011,RPI,1253
125,100,2011,RPI,1254
331,100,2011,RPI,1255
225,100,2011,RPI,1256
26,100,2011,RPI,1257
280,100,2011,RPI,1258
167,100,2011,RPI,1259
212,100,2011,RPI,1260
213,100,2011,RPI,1261
181,100,2011,RPI,1263
303,100,2011,RPI,1264
314,100,2011,RPI,1265
64,100,2011,RPI,1266
67,100,2011,RPI,1267
80,100,2011,RPI,1268
119,100,2011,RPI,1269
163,100,2011,RPI,1270
324,100,2011,RPI,1271
46,100,2011,RPI,1272
261,100,2011,RPI,1273
71,100,2011,RPI,1274
98,100,2011,RPI,1275
59,100,2011,RPI,1276
50,100,2011,RPI,1277
27,100,2011,RPI,1278
57,100,2011,RPI,1279
145,100,2011,RPI,1280
30,100,2011,RPI,1281
177,100,2011,RPI,1282
48,100,2011,RPI,1283
289,100,2011,RPI,1284
106,100,2011,RPI,1285
223,100,2011,RPI,1286
107,100,2011,RPI,1287
246,100,2011,RPI,1288
203,100,2011,RPI,1290
241,100,2011,RPI,1291
192,100,2011,RPI,1292
118,100,2011,RPI,1293
147,100,2011,RPI,1294
230,100,2011,RPI,1295
299,100,2011,RPI,1296
300,100,2011,RPI,1298
235,100,2011,RPI,1299
279,100,2011,RPI,1300
103,100,2011,RPI,1301
92,100,2011,RPI,1304
201,100,2011,RPI,1305
233,100,2011,RPI,1306
61,100,2011,RPI,1307
148,100,2011,RPI,1308
301,100,2011,RPI,1310
207,100,2011,RPI,1311
327,100,2011,RPI,1312
270,100,2011,RPI,1313
15,100,2011,RPI,1314
292,100,2011,RPI,1315
165,100,2011,RPI,1316
141,100,2011,RPI,1317
156,100,2011,RPI,1318
161,100,2011,RPI,1319
63,100,2011,RPI,1320
81,100,2011,RPI,1321
234,100,2011,RPI,1322
9,100,2011,RPI,1323
82,100,2011,RPI,1324
195,100,2011,RPI,1325
3,100,2011,RPI,1326
116,100,2011,RPI,1328
45,100,2011,RPI,1329
29,100,2011,RPI,1330
170,100,2011,RPI,1331
129,100,2011,RPI,1332
226,100,2011,RPI,1333
130,100,2011,RPI,1334
166,100,2011,RPI,1335
69,100,2011,RPI,1336
228,100,2011,RPI,1337
6,100,2011,RPI,1338
78,100,2011,RPI,1339
275,100,2011,RPI,1340
335,100,2011,RPI,1341
199,100,2011,RPI,1342
56,100,2011,RPI,1343
100,100,2011,RPI,1344
11,100,2011,RPI,1345
153,100,2011,RPI,1346
316,100,2011,RPI,1347
83,100,2011,RPI,1348
174,100,2011,RPI,1349
75,100,2011,RPI,1350
114,100,2011,RPI,1351
140,100,2011,RPI,1352
101,100,2011,RPI,1353
341,100,2011,RPI,1354
221,100,2011,RPI,1355
215,100,2011,RPI,1356
267,100,2011,RPI,1357
186,100,2011,RPI,1358
281,100,2011,RPI,1359
313,100,2011,RPI,1360
4,100,2011,RPI,1361
113,100,2011,RPI,1362
175,100,2011,RPI,1363
160,100,2011,RPI,1364
159,100,2011,RPI,1365
276,100,2011,RPI,1366
315,100,2011,RPI,1367
220,100,2011,RPI,1368
320,100,2011,RPI,1369
293,100,2011,RPI,1370
93,100,2011,RPI,1371
256,100,2011,RPI,1372
176,100,2011,RPI,1373
214,100,2011,RPI,1374
283,100,2011,RPI,1375
104,100,2011,RPI,1376
333,100,2011,RPI,1377
142,100,2011,RPI,1378
49,100,2011,RPI,1379
342,100,2011,RPI,1380
288,100,2011,RPI,1381
102,100,2011,RPI,1382
266,100,2011,RPI,1383
263,100,2011,RPI,1384
22,100,2011,RPI,1385
205,100,2011,RPI,1386
154,100,2011,RPI,1387
35,100,2011,RPI,1388
146,100,2011,RPI,1389
133,100,2011,RPI,1390
285,100,2011,RPI,1391
274,100,2011,RPI,1392
18,100,2011,RPI,1393
243,100,2011,RPI,1394
157,100,2011,RPI,1395
32,100,2011,RPI,1396
21,100,2011,RPI,1397
200,100,2011,RPI,1398
242,100,2011,RPI,1399
7,100,2011,RPI,1400
33,100,2011,RPI,1401
265,100,2011,RPI,1402
150,100,2011,RPI,1403
294,100,2011,RPI,1404
319,100,2011,RPI,1405
260,100,2011,RPI,1406
290,100,2011,RPI,1407
222,100,2011,RPI,1408
91,100,2011,RPI,1409
344,100,2011,RPI,1410
193,100,2011,RPI,1411
41,100,2011,RPI,1412
284,100,2011,RPI,1413
298,100,2011,RPI,1414
245,100,2011,RPI,1415
85,100,2011,RPI,1416
40,100,2011,RPI,1417
287,100,2011,RPI,1418
329,100,2011,RPI,1419
302,100,2011,RPI,1420
179,100,2011,RPI,1421
297,100,2011,RPI,1422
178,100,2011,RPI,1423
28,100,2011,RPI,1424
84,100,2011,RPI,1425
240,100,2011,RPI,1426
224,100,2011,RPI,1427
144,100,2011,RPI,1428
25,100,2011,RPI,1429
253,100,2011,RPI,1430
60,100,2011,RPI,1431
53,100,2011,RPI,1433
54,100,2011,RPI,1434
19,100,2011,RPI,1435
79,100,2011,RPI,1436
13,100,2011,RPI,1437
149,100,2011,RPI,1438
68,100,2011,RPI,1439
238,100,2011,RPI,1440
204,100,2011,RPI,1441
321,100,2011,RPI,1442
190,100,2011,RPI,1443
197,100,2011,RPI,1444
138,100,2011,RPI,1447
244,100,2011,RPI,1448
42,100,2011,RPI,1449
70,100,2011,RPI,1450
155,100,2011,RPI,1451
17,100,2011,RPI,1452
137,100,2011,RPI,1453
121,100,2011,RPI,1454
39,100,2011,RPI,1455
247,100,2011,RPI,1456
188,100,2011,RPI,1457
20,100,2011,RPI,1458
132,100,2011,RPI,1459
99,100,2011,RPI,1460
269,100,2011,RPI,1461
24,100,2011,RPI,1462
151,100,2011,RPI,1463
273,100,2011,RPI,1464
95,106,2011,RPI,1102
152,106,2011,RPI,1103
87,106,2011,RPI,1104
311,106,2011,RPI,1105
324,106,2011,RPI,1106
231,106,2011,RPI,1107
334,106,2011,RPI,1108
118,106,2011,RPI,1110
191,106,2011,RPI,1111
16,106,2011,RPI,1112
153,106,2011,RPI,1113
202,106,2011,RPI,1114
321,106,2011,RPI,1115
110,106,2011,RPI,1116
201,106,2011,RPI,1117
273,106,2011,RPI,1119
271,106,2011,RPI,1120
134,106,2011,RPI,1122
180,106,2011,RPI,1123
64,106,2011,RPI,1124
58,106,2011,RPI,1125
216,106,2011,RPI,1126
297,106,2011,RPI,1127
155,106,2011,RPI,1129
43,106,2011,RPI,1130
169,106,2011,RPI,1131
236,106,2011,RPI,1132
233,106,2011,RPI,1133
220,106,2011,RPI,1135
239,106,2011,RPI,1136
88,106,2011,RPI,1137
158,106,2011,RPI,1138
45,106,2011,RPI,1139
2,106,2011,RPI,1140
306,106,2011,RPI,1141
177,106,2011,RPI,1142
67,106,2011,RPI,1143
259,106,2011,RPI,1144
186,106,2011,RPI,1145
339,106,2011,RPI,1146
342,106,2011,RPI,1147
144,106,2011,RPI,1148
244,106,2011,RPI,1149
194,106,2011,RPI,1150
210,106,2011,RPI,1151
336,106,2011,RPI,1152
55,106,2011,RPI,1153
276,106,2011,RPI,1154
73,106,2011,RPI,1155
37,106,2011,RPI,1156
56,106,2011,RPI,1157
77,106,2011,RPI,1158
312,106,2011,RPI,1159
92,106,2011,RPI,1160
38,106,2011,RPI,1161
162,106,2011,RPI,1162
13,106,2011,RPI,1163
246,106,2011,RPI,1164
237,106,2011,RPI,1165
137,106,2011,RPI,1166
301,106,2011,RPI,1167
307,106,2011,RPI,1168
267,106,2011,RPI,1169
328,106,2011,RPI,1170
281,106,2011,RPI,1171
159,106,2011,RPI,1172
62,106,2011,RPI,1173
147,106,2011,RPI,1174
264,106,2011,RPI,1175
215,106,2011,RPI,1176
229,106,2011,RPI,1177
151,106,2011,RPI,1178
207,106,2011,RPI,1179
74,106,2011,RPI,1180
7,106,2011,RPI,1181
81,106,2011,RPI,1182
309,106,2011,RPI,1183
247,106,2011,RPI,1184
314,106,2011,RPI,1185
308,106,2011,RPI,1186
135,106,2011,RPI,1187
319,106,2011,RPI,1188
269,106,2011,RPI,1189
102,106,2011,RPI,1190
113,106,2011,RPI,1191
331,106,2011,RPI,1192
97,106,2011,RPI,1193
116,106,2011,RPI,1194
299,106,2011,RPI,1195
12,106,2011,RPI,1196
327,106,2011,RPI,1197
290,106,2011,RPI,1198
50,106,2011,RPI,1199
251,106,2011,RPI,1200
199,106,2011,RPI,1201
117,106,2011,RPI,1202
165,106,2011,RPI,1203
340,106,2011,RPI,1204
285,106,2011,RPI,1205
23,106,2011,RPI,1206
4,106,2011,RPI,1207
41,106,2011,RPI,1208
221,106,2011,RPI,1209
176,106,2011,RPI,1210
72,106,2011,RPI,1211
338,106,2011,RPI,1212
132,106,2011,RPI,1214
262,106,2011,RPI,1216
44,106,2011,RPI,1217
193,106,2011,RPI,1218
254,106,2011,RPI,1219
84,106,2011,RPI,1220
296,106,2011,RPI,1221
206,106,2011,RPI,1222
345,106,2011,RPI,1223
335,106,2011,RPI,1224
154,106,2011,RPI,1225
286,106,2011,RPI,1226
277,106,2011,RPI,1227
39,106,2011,RPI,1228
243,106,2011,RPI,1229
161,106,2011,RPI,1231
111,106,2011,RPI,1232
112,106,2011,RPI,1233
148,106,2011,RPI,1234
141,106,2011,RPI,1235
166,106,2011,RPI,1236
93,106,2011,RPI,1237
225,106,2011,RPI,1238
114,106,2011,RPI,1239
333,106,2011,RPI,1240
80,106,2011,RPI,1241
1,106,2011,RPI,1242
40,106,2011,RPI,1243
322,106,2011,RPI,1244
86,106,2011,RPI,1245
14,106,2011,RPI,1246
173,106,2011,RPI,1247
250,106,2011,RPI,1248
310,106,2011,RPI,1249
197,106,2011,RPI,1250
126,106,2011,RPI,1251
105,106,2011,RPI,1252
100,106,2011,RPI,1253
108,106,2011,RPI,1254
323,106,2011,RPI,1255
234,106,2011,RPI,1256
24,106,2011,RPI,1257
272,106,2011,RPI,1258
170,106,2011,RPI,1259
214,106,2011,RPI,1260
218,106,2011,RPI,1261
203,106,2011,RPI,1263
293,106,2011,RPI,1264
313,106,2011,RPI,1265
57,106,2011,RPI,1266
65,106,2011,RPI,1267
89,106,2011,RPI,1268
131,106,2011,RPI,1269
167,106,2011,RPI,1270
330,106,2011,RPI,1271
32,106,2011,RPI,1272
255,106,2011,RPI,1273
68,106,2011,RPI,1274
104,106,2011,RPI,1275
59,106,2011,RPI,1276
47,106,2011,RPI,1277
35,106,2011,RPI,1278
61,106,2011,RPI,1279
143,106,2011,RPI,1280
27,106,2011,RPI,1281
208,106,2011,RPI,1282
46,106,2011,RPI,1283
278,106,2011,RPI,1284
107,106,2011,RPI,1285
256,106,2011,RPI,1286
115,106,2011,RPI,1287
226,106,2011,RPI,1288
217,106,2011,RPI,1290
230,106,2011,RPI,1291
184,106,2011,RPI,1292
120,106,2011,RPI,1293
130,106,2011,RPI,1294
242,106,2011,RPI,1295
300,106,2011,RPI,1296
295,106,2011,RPI,1298
252,106,2011,RPI,1299
291,106,2011,RPI,1300
96,106,2011,RPI,1301
85,106,2011,RPI,1304
178,106,2011,RPI,1305
240,106,2011,RPI,1306
69,106,2011,RPI,1307
125,106,2011,RPI,1308
280,106,2011,RPI,1310
238,106,2011,RPI,1311
318,106,2011,RPI,1312
279,106,2011,RPI,1313
11,106,2011,RPI,1314
288,106,2011,RPI,1315
163,106,2011,RPI,1316
136,106,2011,RPI,1317
171,106,2011,RPI,1318
183,106,2011,RPI,1319
78,106,2011,RPI,1320
91,106,2011,RPI,1321
253,106,2011,RPI,1322
9,106,2011,RPI,1323
75,106,2011,RPI,1324
213,106,2011,RPI,1325
3,106,2011,RPI,1326
121,106,2011,RPI,1328
54,106,2011,RPI,1329
29,106,2011,RPI,1330
145,106,2011,RPI,1331
123,106,2011,RPI,1332
224,106,2011,RPI,1333
129,106,2011,RPI,1334
195,106,2011,RPI,1335
63,106,2011,RPI,1336
222,106,2011,RPI,1337
6,106,2011,RPI,1338
82,106,2011,RPI,1339
294,106,2011,RPI,1340
337,106,2011,RPI,1341
192,106,2011,RPI,1342
51,106,2011,RPI,1343
103,106,2011,RPI,1344
10,106,2011,RPI,1345
146,106,2011,RPI,1346
320,106,2011,RPI,1347
71,106,2011,RPI,1348
174,106,2011,RPI,1349
70,106,2011,RPI,1350
128,106,2011,RPI,1351
133,106,2011,RPI,1352
99,106,2011,RPI,1353
343,106,2011,RPI,1354
212,106,2011,RPI,1355
198,106,2011,RPI,1356
258,106,2011,RPI,1357
181,106,2011,RPI,1358
282,106,2011,RPI,1359
317,106,2011,RPI,1360
5,106,2011,RPI,1361
127,106,2011,RPI,1362
200,106,2011,RPI,1363
168,106,2011,RPI,1364
175,106,2011,RPI,1365
283,106,2011,RPI,1366
316,106,2011,RPI,1367
185,106,2011,RPI,1368
315,106,2011,RPI,1369
284,106,2011,RPI,1370
90,106,2011,RPI,1371
223,106,2011,RPI,1372
209,106,2011,RPI,1373
204,106,2011,RPI,1374
302,106,2011,RPI,1375
119,106,2011,RPI,1376
329,106,2011,RPI,1377
157,106,2011,RPI,1378
48,106,2011,RPI,1379
341,106,2011,RPI,1380
304,106,2011,RPI,1381
98,106,2011,RPI,1382
257,106,2011,RPI,1383
274,106,2011,RPI,1384
17,106,2011,RPI,1385
205,106,2011,RPI,1386
172,106,2011,RPI,1387
31,106,2011,RPI,1388
142,106,2011,RPI,1389
122,106,2011,RPI,1390
298,106,2011,RPI,1391
245,106,2011,RPI,1392
21,106,2011,RPI,1393
261,106,2011,RPI,1394
187,106,2011,RPI,1395
33,106,2011,RPI,1396
25,106,2011,RPI,1397
219,106,2011,RPI,1398
211,106,2011,RPI,1399
8,106,2011,RPI,1400
28,106,2011,RPI,1401
249,106,2011,RPI,1402
149,106,2011,RPI,1403
303,106,2011,RPI,1404
325,106,2011,RPI,1405
270,106,2011,RPI,1406
260,106,2011,RPI,1407
227,106,2011,RPI,1408
94,106,2011,RPI,1409
344,106,2011,RPI,1410
179,106,2011,RPI,1411
34,106,2011,RPI,1412
289,106,2011,RPI,1413
292,106,2011,RPI,1414
263,106,2011,RPI,1415
83,106,2011,RPI,1416
42,106,2011,RPI,1417
232,106,2011,RPI,1418
332,106,2011,RPI,1419
305,106,2011,RPI,1420
160,106,2011,RPI,1421
287,106,2011,RPI,1422
182,106,2011,RPI,1423
30,106,2011,RPI,1424
101,106,2011,RPI,1425
275,106,2011,RPI,1426
228,106,2011,RPI,1427
124,106,2011,RPI,1428
26,106,2011,RPI,1429
268,106,2011,RPI,1430
53,106,2011,RPI,1431
60,106,2011,RPI,1433
49,106,2011,RPI,1434
15,106,2011,RPI,1435
79,106,2011,RPI,1436
20,106,2011,RPI,1437
150,106,2011,RPI,1438
66,106,2011,RPI,1439
235,106,2011,RPI,1440
196,106,2011,RPI,1441
326,106,2011,RPI,1442
190,106,2011,RPI,1443
189,106,2011,RPI,1444
139,106,2011,RPI,1447
248,106,2011,RPI,1448
36,106,2011,RPI,1449
